Desktop_Software_Build_Version,2.0
#;Jahr;Monat;Tag;Stunde;Minute;Sekunde;VelX;VelY;VelZ;SNR1;SNR2;SNR3;AccX;AccY;AccZ;Temp
();();();();();();();(m/s);(m/s);(m/s);(dB);(dB);(dB);(cnts);(cnts);(cnts);(° C)
02;2025;09;29;16;19;12;0,945;-0,048;-0,163;34,753;33,749;37,759;-107,513;-824,297;15781,7;10,035
02;2025;09;29;16;19;12;0,383;0,112;0,162;34,197;34,147;36,81;-54,651;-774,61;15786,29;10,035
02;2025;09;29;16;19;13;0,831;0,022;0,09;35,91;33,859;35,071;-115,906;-715,847;15850,63;10,035
02;2025;09;29;16;19;13;0,818;-0,059;0,117;35,02;34,655;36,178;-41,021;-763,914;15798,11;10,04
02;2025;09;29;16;19;14;0,835;-0,052;0,005;34,619;34,831;35,794;-61,196;-840,763;15793,46;10,035
02;2025;09;29;16;19;14;0,826;-0,108;-0,189;33,351;31,231;37,307;-133,774;-801,681;15882,72;10,035
02;2025;09;29;16;19;15;0,883;-0,159;-0,205;36,733;35,825;37,827;3,191;-785,583;15810,82;10,051
02;2025;09;29;16;19;15;0,864;-0,095;-0,088;34,775;34,323;37,465;-86,582;-834,649;15849,34;10,04
02;2025;09;29;16;19;16;1,082;-0,016;0,012;36,711;34,942;37,601;-155,351;-829,976;15813,77;10,062
02;2025;09;29;16;19;16;0,838;-0,046;0,095;34,063;34,61;36,765;-116,417;-839,84;15841,41;10,063
02;2025;09;29;16;19;17;1,065;0,057;0,187;34,508;34,655;33,626;-116,561;-827,105;15770,31;10,072
02;2025;09;29;16;19;17;1,023;0,06;-0,074;33,796;36,09;35,365;146,293;-854,712;15725,88;10,072
02;2025;09;29;16;19;18;1,069;0,058;0,013;34,019;33,44;35,229;16,023;-825,029;15754,39;10,072
02;2025;09;29;16;19;18;0,359;-0,004;0,118;34,286;34,279;35,523;-218,957;-712,411;15893,05;10,068
02;2025;09;29;16;19;19;0,777;-0,175;0,148;35,198;31,982;36,201;-144,704;-742,379;15830,5;10,056
02;2025;09;29;16;19;19;1,104;0,067;-0,14;34,419;32,865;35,229;-223,165;-705,449;15730,9;10,063
02;2025;09;29;16;19;20;1,074;0,169;0,207;33,574;33,705;33,649;41,284;-828,798;15877,92;10,051
02;2025;09;29;16;19;20;0,827;0,064;-0,399;35,242;35,185;35,139;-53,306;-699,279;15854,96;10,049
02;2025;09;29;16;19;21;0,801;-0,122;-0,17;35,665;31,651;34,846;-78,849;-794,38;15863,49;10,046
02;2025;09;29;16;19;21;0,646;0,128;0,012;35,71;34,92;34,62;-4,967;-822,105;15831,19;10,04
02;2025;09;29;16;19;22;0,762;0,109;-0,115;33,974;35,317;37,533;-34,332;-759,172;15826,32;10,035
02;2025;09;29;16;19;22;0,724;0,04;-0,006;35,331;35,538;37,014;39,044;-878,695;15826,23;10,035
02;2025;09;29;16;19;23;0,737;0,048;-0,075;35,977;32,998;37,352;-12,369;-798,175;15776,74;10,035
02;2025;09;29;16;19;23;0,829;-0,151;0,022;33,796;34,566;36,675;-103,943;-796,419;15894,65;10,035
02;2025;09;29;16;19;24;0,952;0,078;0,082;34,82;36,51;35,252;-36,335;-832,5;15823,06;10,035
02;2025;09;29;16;19;24;0,619;0,03;0,003;36,422;34,897;36,765;-52,447;-723,653;15833,39;10,035
02;2025;09;29;16;19;25;0,77;-0,023;0,499;34,864;32,777;36,088;-12,203;-868,405;15814,58;10,035
02;2025;09;29;16;19;25;0,816;0,009;0,013;34,575;33,771;36,381;-94,265;-729,442;15815,45;10,035
03;2025;09;29;16;30;41;1,107;0,348;0,279;21,737;19,591;23,577;-28,846;772,283;15830,72;9,923
03;2025;09;29;16;30;41;0,8;0,339;-0,021;22,783;24,605;24,525;-245,88;684,03;15798,11;9,923
03;2025;09;29;16;30;42;1,283;0,14;-0,074;24,452;23,213;23,87;-229,223;624,669;15819,75;9,923
03;2025;09;29;16;30;42;1,489;0,132;-0,28;22,138;21,734;23,306;-175,393;728,485;15795,37;9,923
03;2025;09;29;16;30;43;1,188;0,267;0,238;22,316;21,8;25,383;-183,993;509,017;15787,56;9,923
03;2025;09;29;16;30;43;1,515;0,253;-0,115;23,339;26,924;25,361;-69,422;503,167;15747,48;9,923
03;2025;09;29;16;30;44;1,166;0,384;0,002;21,76;22,109;24,503;-420,966;285,47;16159,41;9,923
03;2025;09;29;16;30;44;1,192;0,355;0,361;21,292;23,368;24,299;-422,415;638,216;15932,79;9,923
03;2025;09;29;16;30;45;0,954;0,027;-0,334;24,719;24,075;24,164;-278,834;472,862;15998,45;9,923
03;2025;09;29;16;30;45;1,039;0,287;-0,562;22,16;23,258;26,287;-329,778;392,208;16097,29;9,923
03;2025;09;29;16;30;46;0,932;-0,162;-0,078;30,192;28,073;29,968;110,174;468,736;15772,54;9,923
03;2025;09;29;16;30;46;1,253;0,056;-0,38;22,761;22,993;25,745;-180,217;637,882;15774,98;9,923
03;2025;09;29;16;30;47;1,09;0,347;0,208;28,189;27,057;23,193;-94,099;489,832;15689,68;9,923
03;2025;09;29;16;30;47;0,665;-0,062;-0,503;30,125;28,249;5,713;-147,378;443,158;15790,49;9,923
03;2025;09;29;16;30;48;1,06;0,02;-0,404;27,767;29,663;-0,406;-132,677;415,14;15809,86;9,923
03;2025;09;29;16;30;48;1,198;0,102;-0,554;23,517;22,374;-0,135;-137,32;555,776;15800,49;9,923
03;2025;09;29;16;30;49;1,092;0,264;0,098;20,758;21,954;15,469;130,689;471,619;15637,62;9,923
03;2025;09;29;16;30;49;1,083;0,233;0,22;25,03;21,181;25,948;-248,779;365,642;16019,82;9,923
03;2025;09;29;16;30;50;0,794;0,457;-0,212;20,87;23,744;23,419;-161,802;201,9;15838,79;9,923
03;2025;09;29;16;30;50;1,125;0,106;0,043;27,589;25,599;26,49;-71,82;456,741;15842,32;9,923
03;2025;09;29;16;30;51;1,056;0,045;0,061;30,904;29,508;32,361;-82,682;358,622;15877,21;9,923
03;2025;09;29;16;30;51;0,911;-0,007;0,185;27,389;27,211;29,697;-189,355;155,021;15989,62;9,923
03;2025;09;29;16;30;52;0,765;-0,065;-0,245;26,988;24,649;27,167;121,356;607,068;15683,21;9,923
03;2025;09;29;16;30;52;1,153;0,06;0,156;23,717;18,995;23,961;-214,574;361,624;15839,89;9,923
03;2025;09;29;16;30;53;1,001;0,333;0,284;17,688;20,629;23,599;-151,608;367,558;15872,42;9,923
03;2025;09;29;16;30;53;1,252;0,231;-0,115;20,647;22,639;23,893;-15,743;399,073;15753,38;9,923
03;2025;09;29;16;30;54;0,673;0,096;-0,996;23,74;22,529;26,4;-99,151;371,724;15874,67;9,923
03;2025;09;29;16;30;54;0,941;0,172;0,155;23,762;24,693;22,944;-243,217;492,823;15957,54;9,923
03;2025;09;29;16;30;55;1,092;0,22;0,206;22,961;21,734;16,96;-20,822;225,913;15753,89;9,923
03;2025;09;29;16;30;55;1,103;0,084;0,152;26,321;24,207;17,05;-185,222;437,437;15880,57;9,923
03;2025;09;29;16;30;56;1,016;0,058;-0,033;30,325;28,338;27,551;-74,03;176,761;15923,89;9,923
03;2025;09;29;16;30;56;0,724;0,172;0,38;21,203;20,916;24,073;-219,623;390,925;15921,38;9,923
03;2025;09;29;16;30;57;0,998;0,124;-0,104;25,03;22,948;25,451;-63,586;401,515;15807,88;9,923
03;2025;09;29;16;30;57;0,991;0,049;0,106;26,521;27,079;31,661;-64,75;198,228;15810,93;9,923
03;2025;09;29;16;30;58;1,38;0,219;-0,203;26,499;24,87;28,026;30,123;403,738;15748,48;9,923
03;2025;09;29;16;30;58;1,068;0,127;-0,171;24,096;23,478;25,993;-114,093;63,331;15975,32;9,923
03;2025;09;29;16;30;59;0,405;-0,156;0,014;26,677;26,615;30,081;-131,176;306,613;15878,09;9,923
03;2025;09;29;16;30;59;0,998;-0,119;-0,073;30,726;29,619;33,626;-106,068;234,476;15904,26;9,923
03;2025;09;29;16;31;00;1,317;-0,018;-0,136;25,208;24,097;27,416;-206,041;485,499;15794,82;9,923
03;2025;09;29;16;31;00;1,22;0,045;-0,574;24,34;20,938;22,018;-21,613;509,846;15691,39;9,923
03;2025;09;29;16;31;01;1,252;0,34;0,003;19,935;20,254;22,831;-26,716;197,041;15941,86;9,923
03;2025;09;29;16;31;01;1,093;0,116;0,061;25,364;26,018;29,132;-236,847;254,83;15843,78;9,923
03;2025;09;29;16;31;02;1,187;0,123;-0,848;24,096;22,794;25,541;84,262;293,749;15887,65;9,923
03;2025;09;29;16;31;02;1,129;-0,034;0,096;28,901;29,685;28,5;-153,341;327,575;15830,55;9,923
03;2025;09;29;16;31;03;1,185;0,044;-0,154;21,849;24,207;23,531;-30,141;230,609;15778,95;9,923
03;2025;09;29;16;31;03;1,499;0,212;-0,63;21,025;24,45;18,089;-199,917;343,95;15718,2;9,923
03;2025;09;29;16;31;04;1,292;0,208;0,116;27,5;24,274;27,506;-366,103;91,222;16062,33;9,923
03;2025;09;29;16;31;04;0,925;0,15;0,254;21,915;21,491;22,493;-32,019;218,987;15772,3;9,923
03;2025;09;29;16;31;05;1,109;0,356;0,098;20,58;17,957;21,793;-178,634;250,082;15799,9;9,923
03;2025;09;29;16;31;05;0,936;0,014;0,43;26,921;28,713;25,722;-137,805;-25,934;15842,87;9,923
03;2025;09;29;16;31;06;1,195;0,219;-0,045;26,365;25,157;24,819;-29,922;232,607;15762,34;9,923
03;2025;09;29;16;31;06;1,265;-0,191;0,251;24,763;25,113;11,63;-22,866;87,901;15843,22;9,923
03;2025;09;29;16;31;07;1,46;0,069;-1,871;24,14;25,113;-0,542;13,233;29,384;15730;9,923
03;2025;09;29;16;31;07;1,206;0,213;-2,885;27,767;25,776;-0,248;16,522;74,01;15756,64;9,923
03;2025;09;29;16;31;08;1,517;0,334;3,796;22,983;24,207;-0,587;-238,863;254,01;16025,82;9,923
03;2025;09;29;16;31;08;0,946;-0,066;2,026;28,968;27,388;-0,723;-41,968;111,283;15781,07;9,923
03;2025;09;29;16;31;09;1,122;-0,124;-2,593;25,72;24,848;-0,497;-46,197;68,105;15885,28;9,923
03;2025;09;29;16;31;09;1,038;0,075;-0,16;24,14;24,009;6,414;-137,324;25,249;15889,97;9,923
03;2025;09;29;16;31;10;1,226;0,242;-0,114;19,757;17,913;9,711;-95,094;-20,863;15818,81;9,923
03;2025;09;29;16;31;10;1,227;0,22;0,402;21,826;20,21;20,844;110,443;135,492;15684,75;9,923
03;2025;09;29;16;29;02;0,586;-0,389;-0,115;33,841;33,661;33,423;120,529;-1261,361;15709,68;9,966
03;2025;09;29;16;29;02;0,682;-0,235;0,002;31,505;30,9;33,4;3,822;-1529,69;15867,82;9,974
03;2025;09;29;16;29;03;0,562;-0,273;-0,049;31,638;33,329;33,942;175,112;-1122,12;15714,1;9,982
03;2025;09;29;16;29;03;0,719;-0,31;-0,023;32,194;29,862;32,407;236,864;-811,555;15611,17;9,979
03;2025;09;29;16;29;04;0,521;-0,282;-0,102;33,796;30,922;33,355;148,704;-1216,925;15708,91;9,987
03;2025;09;29;16;29;04;0,51;-0,454;0,259;21,96;23,434;29,313;213,713;-1692,588;15636,87;9,988
03;2025;09;29;16;29;05;1,003;-0,258;-0,115;24,674;24,892;26,016;470,108;-1511,633;15611,58;9,998
03;2025;09;29;16;29;05;0,846;-0,34;0,06;27,678;28,36;28,658;52,122;-2107,725;15796,16;9,988
03;2025;09;29;16;29;06;0,577;-0,344;0,003;29,28;27,984;31,3;64,062;-1935,115;15879,39;9,998
03;2025;09;29;16;29;06;0,876;-0,274;0,033;23,584;23,832;24,39;123,807;-840,744;15655,6;9,998
03;2025;09;29;16;29;07;0,75;-0,549;-0,155;26,743;27,609;31,548;-236,754;-1574,759;15897,85;9,998
03;2025;09;29;16;29;07;0,862;-0,399;-0,546;26,298;26,526;29,81;233,688;-1748,413;15609,88;9,998
03;2025;09;29;16;29;08;1,026;-0,226;0,219;28,189;25,356;28,974;-90,992;-1425,175;15662,13;9,998
03;2025;09;29;16;29;08;1,367;-0,306;0,253;25,075;29,155;26,535;192,301;-1539,232;15748,13;9,998
03;2025;09;29;16;29;09;1,062;-0,389;0,192;24,763;21,446;26,874;14,69;-1439,641;15797,36;9,998
03;2025;09;29;16;29;09;0,787;-0,517;-0,121;27,099;24,119;25,406;228,357;-2512,268;15997,56;9,998
03;2025;09;29;16;29;10;0,989;-0,412;-0,107;27,611;24,009;26,241;171,489;-889,12;15831,1;9,998
03;2025;09;29;16;29;10;0,838;-0,354;-0,202;26,098;26,946;30,193;488,828;-1204,94;15504,39;9,998
03;2025;09;29;16;29;11;0,829;-0,33;-0,442;29,524;28,603;29,426;30,092;-1617,876;15777,69;9,998
03;2025;09;29;16;29;11;0,942;-0,302;0,094;26,365;24,892;27,98;57,653;-2151,944;15886,97;9,984
03;2025;09;29;16;29;12;0,882;-0,374;0,156;30,548;27,675;31,571;308,148;-805,478;15507,39;9,992
03;2025;09;29;16;29;12;0,616;-0,399;0,23;33,818;31,894;33,852;124,397;-1200,315;15694,02;9,979
03;2025;09;29;16;29;13;0,755;-0,405;-0,348;31,527;31,099;33,4;48,421;-1684,529;15852,05;9,971
03;2025;09;29;16;29;13;0,763;-0,279;0,35;25,386;28,05;27,213;344,674;-1262,338;15823,34;9,97
03;2025;09;29;16;29;14;0,703;-0,361;-0,066;26,276;26,504;28,048;276,982;-1093,761;15949,15;9,96
03;2025;09;29;16;29;14;1,053;-0,312;-0,346;27,544;25,776;27,371;52,057;-1820,203;15757,03;9,984
03;2025;09;29;16;29;15;0,833;-0,484;-0,261;28,39;29,442;29,99;-375,023;-1023,312;15922,18;9,976
03;2025;09;29;16;29;15;0,337;-0,587;0,052;32,128;30,171;32,836;220,253;-965,814;15635,91;9,97
03;2025;09;29;16;29;16;0,892;-0,376;-0,62;28,256;27,785;27,371;115,862;-2107,705;15848,23;9,966
03;2025;09;29;16;29;16;0,262;-0,138;0,788;30,77;28,779;30,961;-256,583;-1408,582;15875,44;9,965
03;2025;09;29;16;29;17;0,598;-0,359;-0,127;28,99;27,211;28,838;345,662;-309,897;15516,87;9,966
03;2025;09;29;16;29;17;0,556;-0,356;0,167;25,72;25,687;29,968;-68,464;-1523,184;15925,65;9,965
03;2025;09;29;16;29;18;1,827;-0,202;-0,76;28,345;25,069;31,029;448,135;-819,558;15596,92;9,966
03;2025;09;29;16;29;18;0,873;-0,072;0,509;28,145;29,265;29,9;-52,643;-1746,874;16033,67;9,96
03;2025;09;29;16;29;19;0,58;-0,185;0,209;30,437;29,287;33,174;434,685;-500,782;15540,93;9,96
03;2025;09;29;16;29;19;0,875;-0,196;0,254;31,037;29,486;32,745;270,007;-1358,284;15752,97;9,96
03;2025;09;29;16;29;20;0,84;-0,697;0,075;25,497;25,466;24,977;-126,068;-1272,253;15583,93;9,96
03;2025;09;29;16;29;20;2,019;-0,42;-1,496;27,033;24,804;26,671;259,612;-948,926;15943,69;9,96
03;2025;09;29;16;29;21;0,777;-0,262;0,182;27,589;28,316;28,071;286,86;-787,357;15795,1;9,96
03;2025;09;29;16;29;21;0,644;-0,323;0,109;28,901;29,066;29,629;160,168;-1193,13;15689,92;9,96
03;2025;09;29;16;29;22;0,821;-0,249;0,041;25,319;26,217;26,987;48,198;-699,354;15811,61;9,96
03;2025;09;29;16;29;22;0,62;-0,22;0,035;25,92;27,918;28,138;141,631;-1520,464;15665,74;9,965
03;2025;09;29;16;29;23;0,461;-0,344;-0,073;30,036;29,464;31,639;76,291;-1761,71;15830,59;9,96
03;2025;09;29;16;29;23;0,494;-0,423;-0,379;28,879;29,398;30,126;75,367;-1744,209;15931,72;9,96
03;2025;09;29;16;29;24;0,955;-0,244;0,556;25,03;24,406;25,248;42,896;-1330,929;15809,16;9,96
03;2025;09;29;16;29;24;0,96;-0,346;0,026;24,385;22,197;27,032;-28,34;-1355,023;15960,69;9,96
03;2025;09;29;16;29;25;1,061;-0,282;-0,018;18,956;19,37;22,222;361,189;-883,328;15527,12;9,96
03;2025;09;29;16;29;25;1,038;-0,28;0,093;22,605;21,535;24,141;29,515;-950,419;15975,53;9,96
03;2025;09;29;16;29;26;0,917;-0,119;0,28;28,657;26,284;29,968;242,038;-616,484;15588,55;9,96
03;2025;09;29;16;29;26;0,607;-0,253;0,244;28,59;28,117;31,277;-225,246;-1330,77;15688,05;9,96
03;2025;09;29;16;29;27;0,39;-0,475;-0,062;31,527;29;31,616;14,297;-1558,811;15785,77;9,96
03;2025;09;29;16;29;27;0,805;-0,353;-0,026;29,769;27,962;30,352;75,287;-998,159;15678,37;9,96
03;2025;09;29;16;29;28;0,693;-0,399;-0,022;26,81;26,725;28,771;161,636;-1716,577;15756,7;9,96
03;2025;09;29;16;29;28;0,683;-0,514;0,007;30,815;31,629;32;27,054;-1620,81;15763,45;9,96
03;2025;09;29;16;29;29;0,645;-0,369;0,285;28,456;29,464;31,503;48,386;-1747,458;15658,85;9,96
03;2025;09;29;16;29;29;0,65;-0,28;0,35;28,434;27,366;30,239;92,484;-1033;15823,03;9,96
03;2025;09;29;16;29;30;0,629;-0,113;-0,011;25,987;26,018;27,8;30,299;-1036,707;15785,61;9,96
03;2025;09;29;16;29;30;0,54;-0,331;-0,081;27,255;25,135;27,619;12,301;-1313,331;15637,93;9,96
03;2025;09;29;16;29;31;0,39;-0,215;0,474;27,611;27,763;31,187;87,533;-2017,881;15938,04;9,96
03;2025;09;29;16;29;31;0,571;-0,575;-0,206;30,459;30,502;29,9;238,362;-1425,888;15728,15;9,96
03;2025;09;29;16;27;30;0,491;-0,181;-0,003;34,286;33,904;35,636;-4177,38;-2103,395;18958,94;9,998
03;2025;09;29;16;27;30;0,184;-0,302;-0,166;35,087;36,642;38,459;-1014,064;-13,634;16457,99;9,998
03;2025;09;29;16;27;31;0,554;-0,166;-0,136;32,528;32,888;35,771;525,544;1803,081;15127,27;9,998
03;2025;09;29;16;27;31;-0,11;-0,335;-0,006;35,087;32,424;37,33;-296,082;-452,675;15794,34;9,998
03;2025;09;29;16;27;32;0,3;-0,166;0,157;35,109;32,888;35,704;-352,848;567,982;15066,25;10,003
03;2025;09;29;16;27;32;0,268;-0,112;0,066;33,974;33,528;35,862;262,637;2101,282;16377,36;9,998
03;2025;09;29;16;27;33;0,208;-0,099;0,148;35,109;34,986;34,281;-1439,362;-277,906;15304,44;10,008
03;2025;09;29;16;27;33;0,304;-0,062;0,425;34,998;30,215;35,749;-2453,274;-467,415;17409;10,007
03;2025;09;29;16;27;34;-0,027;-0,148;0,035;33,774;34,014;35,93;-1206,935;1240,034;16331,44;10,014
03;2025;09;29;16;27;34;0,433;-0,277;-0,28;34,174;32,667;35,094;761,774;-485,583;15573,8;10,016
03;2025;09;29;16;27;35;0,346;-0,031;0,529;34,731;33,705;36,268;-241,68;-716,786;15916,83;10,014
03;2025;09;29;16;27;35;0,515;-0,144;0,067;34,152;35,45;36,855;-77,613;108,808;15760,51;10,012
03;2025;09;29;16;27;36;0,458;-0,292;0,02;35,865;33,683;35,839;1198,826;-309,387;15151,83;10,024
03;2025;09;29;16;27;36;0,648;-0,226;1,12;35,821;33,108;35,794;-977,754;-1675,653;16233,63;10,03
03;2025;09;29;16;27;37;0,502;-0,201;0,07;35,576;33,175;36,562;6627,47;1043,092;12215,35;10,035
03;2025;09;29;16;27;37;0,682;-0,29;-0,717;35,71;33,793;35,049;-1161,907;1518,638;16728,86;10,035
03;2025;09;29;16;27;38;0,754;-0,311;-0,129;35,509;35,118;35,884;-1912,533;-2529,048;16682,12;10,03
03;2025;09;29;16;27;38;0,585;-0,241;0,209;35,843;34,456;37,33;-243,434;2663,791;15390,16;10,035
03;2025;09;29;16;27;39;0,356;-0,232;-0,164;35,843;34,544;36,607;-956,234;-1719,276;16326,45;10,035
03;2025;09;29;16;27;39;0,438;-0,111;-0,08;36,221;35,251;37,759;2767,721;-635,004;15357,88;10,035
03;2025;09;29;16;27;40;0,553;-0,249;0,12;33,084;34,897;38,481;-353,715;-1322,839;16159,87;10,035
03;2025;09;29;16;27;40;0,764;-0,287;-0,077;36,221;37,813;39,453;-158,548;370,377;15787,77;10,035
03;2025;09;29;16;27;41;0,521;-0,276;-0,058;35,198;35,538;38,007;160,179;-1135,461;15556,87;10,035
03;2025;09;29;16;27;41;0,439;-0,199;-0,034;35,287;37,084;36,991;3183,177;-3271,936;13164,93;10,035
03;2025;09;29;16;27;42;0,432;-0,39;0,614;31,838;32,888;34,484;-2895,16;956,207;16289,04;10,035
03;2025;09;29;16;27;42;0,578;-0,488;-0,975;30,882;32,667;32,926;-556,264;1076,762;16414,93;10,035
03;2025;09;29;16;27;43;0,268;-0,108;0,651;35,198;32,402;35,884;195,439;884,443;15506,86;10,035
03;2025;09;29;16;27;43;0,457;-0,358;-0,009;34,842;33,462;35,681;213,024;-2856,151;15761,08;10,035
03;2025;09;29;16;27;44;0,769;-0,361;-0,194;34,82;33,462;33,965;-3081,431;2908,528;15243,89;10,035
03;2025;09;29;16;27;44;0,622;-0,277;-0,069;34,708;35,538;35,252;-93,109;851,256;15943,85;10,035
03;2025;09;29;16;27;45;0,526;-0,242;0,467;32,105;33,881;36,02;-1659,616;1219,339;16269,41;10,035
03;2025;09;29;16;27;45;0,63;-0,366;-0,465;35,598;33,881;35,32;1354,174;-3173,45;14967,59;10,035
03;2025;09;29;16;27;46;0,392;-0,289;-0,154;34,441;33,572;37,149;121,497;-547,656;15820,4;10,035
03;2025;09;29;16;27;46;0,431;-0,194;-0,188;33,885;33,572;37,262;-189,529;404,695;15976,88;10,035
03;2025;09;29;16;27;47;0,191;-0,211;-0,073;34,441;34,456;35,071;272,798;-980,872;15698,24;10,035
03;2025;09;29;16;27;47;0,217;-0,214;0,075;34,82;32,777;37,059;505,362;156,117;15808,17;10,035
03;2025;09;29;16;27;48;0,379;-0,239;-0,07;33,262;37,062;35,275;1291,396;-1317,868;15003,02;10,035
03;2025;09;29;16;27;48;0,466;-0,177;0,095;34,441;33,285;35,184;1212,294;-41,202;15156,2;10,035
03;2025;09;29;16;27;49;0,281;-0,102;-0,187;35,087;32,932;34,733;80,765;-692,794;14946,81;10,035
03;2025;09;29;16;27;49;0,375;-0,175;0,129;35,064;32,998;35,5;-126,658;510,739;14875,44;10,035
03;2025;09;29;16;27;50;0,336;-0,317;-0,068;34,575;33,528;36,607;-453,978;227,601;15642,04;10,035
03;2025;09;29;16;27;50;0,479;-0,17;0,311;35,532;34,279;37,42;-2249,352;244,563;16688,93;10,035
03;2025;09;29;16;27;51;0,81;-0,378;0,254;33,485;31,275;33,468;-794,448;980,725;15108,23;10,035
03;2025;09;29;16;27;51;0,504;-0,239;-0,35;32,306;32,225;35,275;942,432;-759,434;15175,64;10,035
03;2025;09;29;16;27;52;0,366;-0,219;0,091;34,975;34,743;35,884;120,482;1079,549;15819,37;10,035
03;2025;09;29;16;27;52;0,315;-0,376;-0,132;33,818;33,042;34,913;1462,708;1949,622;15088,89;10,035
03;2025;09;29;16;27;53;0,54;0,029;0,686;32,484;33,616;35,636;-344,815;-1800,568;15506,29;10,035
03;2025;09;29;16;27;53;0,071;-0,183;0,166;34,041;32,932;34,823;3227,617;-961,446;14621,13;10,035
03;2025;09;29;16;27;54;0,374;-0,389;-0,386;32,639;31,982;36,313;1099,065;1367,829;15471,02;10,035
03;2025;09;29;16;27;54;0,803;-0,066;-0,032;33,129;32,313;33,942;1273,533;-222,852;15239,51;10,035
03;2025;09;29;16;27;55;0,741;-0,368;-0,09;35,153;36,355;35,997;5418,696;-2746,783;12069,6;10,035
03;2025;09;29;16;27;55;0,483;-0,208;0,097;33,418;33,97;35,41;1659,622;-1318,637;15117,65;10,035
03;2025;09;29;16;27;56;0,489;-0,218;-0,287;34,263;34,588;35,952;-57,538;-637,791;16167,91;10,035
03;2025;09;29;16;27;56;0,315;-0,233;0,125;33,663;33,948;38,527;137,414;-373,713;15810,45;10,035
03;2025;09;29;16;27;57;0,423;-0,264;-0,257;36,689;35,273;37,849;-415,719;-865,376;15895,61;10,035
03;2025;09;29;16;27;57;0,66;-0,102;0,18;37,467;35,494;37,849;-3986,794;538,957;18138,41;10,035
03;2025;09;29;16;27;58;0,499;-0,315;-0,123;33,996;33,926;36,246;136,699;-4757,89;17191,73;10,035
03;2025;09;29;16;27;58;1,67;0,063;1,051;33,129;33,594;35,659;-223,795;3277,125;15495,82;10,035
03;2025;09;29;16;27;59;0,882;0,159;0,511;32,728;30,657;33,604;19,735;-2097,14;15779,94;10,035
03;2025;09;29;16;27;59;0,246;-0,318;0,25;34,998;36,399;36,81;-2645,605;648,495;17284,9;10,035
04;2025;09;29;16;37;14;1,133;0,305;-0,309;23,895;19,525;21,409;-76,333;48,499;15663,28;9,885
04;2025;09;29;16;37;15;1,084;0,29;0,108;17,043;22,043;24,932;-227,96;-170,801;15977,4;9,885
04;2025;09;29;16;37;15;1,324;0,22;0,024;25,275;20,077;24,593;-110,967;187,267;15816,23;9,88
04;2025;09;29;16;37;16;1,417;0,166;-0,156;19,201;18,31;22,854;-181,012;-25,019;15866,82;9,885
04;2025;09;29;16;37;16;1,348;0,446;0,026;19,824;18,686;19,896;-223,442;198,351;15889,09;9,88
04;2025;09;29;16;37;17;1,168;0,338;0,398;20,803;18,288;21,454;-152,545;-94,696;15832,08;9,881
04;2025;09;29;16;37;17;1,141;0,704;-0,077;18,756;19,304;19,625;108,586;188,349;15702,09;9,875
04;2025;09;29;16;37;18;1,209;0,28;-0,263;21,915;18,884;21,499;-177,445;102,557;15718,52;9,862
04;2025;09;29;16;37;18;1,114;0,334;-0,067;21,782;18,089;19,286;-27,254;-308,596;15809,15;9,848
04;2025;09;29;16;37;19;1,222;0,37;-0,084;18,511;15,284;18,224;-269,734;-120,707;15950,46;9,848
04;2025;09;29;16;37;19;1,071;0,402;-0,247;19,446;18,089;16,034;-84,446;83,741;15731,23;9,848
04;2025;09;29;16;37;20;1,223;0,224;-0,068;23,962;22,617;22,448;-114,566;21,83;15670,01;9,848
04;2025;09;29;16;37;20;1,347;0,252;0,164;23,606;21,977;27,393;-51,631;61,329;15692,79;9,848
04;2025;09;29;16;37;21;0,971;0,39;0,045;22,071;23,125;26,964;204,743;104,451;15634,81;9,848
04;2025;09;29;16;37;21;0,957;0,381;0,188;19,846;20,85;23,148;-209,837;71,097;15909,66;9,848
04;2025;09;29;16;37;22;0,984;0,387;0,024;19,134;20,74;24,638;100,326;57,806;15581,54;9,848
04;2025;09;29;16;37;22;1,043;0,396;0,134;19,757;19,922;20,189;88,994;29,019;15784,93;9,848
04;2025;09;29;16;37;23;1,106;0,181;-0,167;20,38;19,746;21,16;-135,774;-60,092;15943,5;9,848
04;2025;09;29;16;37;24;1,195;0,419;-0,135;19,245;20,121;22,719;-97,653;-257,244;15748,73;9,848
04;2025;09;29;16;37;24;0,998;0,441;-0,017;19,624;17,648;20,28;11,375;82,664;15691,04;9,848
04;2025;09;29;16;37;25;0,911;0,148;-0,156;21,137;18,906;23,69;-38,61;-180,528;15829,71;9,848
04;2025;09;29;16;37;25;1,047;0,222;-0,3;19,802;22,197;22,877;-18,467;-38,185;15931,21;9,848
04;2025;09;29;16;37;26;1,305;0,311;-0,256;18,645;19,812;20,212;23,398;-319,438;15999,13;9,848
04;2025;09;29;16;37;26;0,766;0,478;0,219;18,823;17,802;22,131;-134,498;-153,161;15885,15;9,848
04;2025;09;29;16;37;27;1,041;0,133;-0,019;18,578;18,686;19,421;49,798;169,382;15652,09;9,848
04;2025;09;29;16;37;27;1,435;0,294;-0,302;18,467;18,421;21,567;-230,922;-200,597;15995,93;9,848
04;2025;09;29;16;37;28;1,292;0,328;-0,3;16,842;21,888;19,647;64,894;-66,196;15752,32;9,848
04;2025;09;29;16;37;28;1,325;0,169;0,02;19,045;18,487;23,622;-124,659;80,325;15826,98;9,848
